name,address,region,phone,rating,rating_numbers,website,map
米度咖哩餐廳,300新竹市東區大同路48號,新竹市 / 東區,03 522 2288,3.9,133,https://www.facebook.com/midomidocali/,https://goo.gl/maps/MveTjD4BYxkWB2vB9
東門小次郎,300新竹市東區大同路78號,新竹市 / 東區,0923 126 767,4.3,357,https://www.facebook.com/%E6%9D%B1%E9%96%80%E5%B0%8F%E6%AC%A1%E9%83%8E-102842229008093,https://goo.gl/maps/9L2emCE6jsb8tPkP9
小次郎,300新竹市東區大同路78號,新竹市 / 東區,0934 169 913,4.3,357,https://www.facebook.com/%E5%B0%8F%E6%AC%A1%E9%83%8E-396738134174011/,https://goo.gl/maps/w8SAxbsHidjaesSe6
Musha Musha,300新竹市東區中央路102巷19號,新竹市 / 東區,0908 680 760,4.2,242,https://www.facebook.com/Musha-Musha-2333857903609093/,"https://www.google.com/maps/place/Musha+Musha/@24.8054078,120.9670895,17z/data=!3m1!4b1!4m5!3m4!1s0x3468350025eb6967:0xdde51dd5c5535463!8m2!3d24.8053567!4d120.969199"
CoCo壹番屋,300新竹市東區中央路229號五樓,新竹市 / 東區,03 515 3336,3.6,473,http://www.ichibanya.com.tw/,https://goo.gl/maps/PPQCzemLGVurpMfU7
私嚐の吃飯-咖喱 丼飯 烏龍麵,300新竹市東區中正路96巷16號,新竹市 / 東區,03 525 2006,4.7,6164,https://www.facebook.com/eat20170319/,https://goo.gl/maps/dT26HQ4weYhrdB6d7
泰貓了 Thai Cafe,300新竹市東區中正路96巷18號,新竹市 / 東區,03 522 1877,4.2,715,https://thaimeowcafe.business.site/?utm_source=gmb&utm_medium=referral,https://goo.gl/maps/fbUQkajQqTWgQ9UN8
中崎家-日式咖哩 (新竹公道五店),300新竹市東區公道五路二段409號,新竹市 / 東區,03 573 3677,4.4,332,https://www.facebook.com/nakazakike/,https://g.page/nakazakike?share
咖哩寶藏,300新竹市東區水源街44號,新竹市 / 東區,0903 651 155,4.4,47,https://www.facebook.com/%E5%92%96%E5%93%A9%E5%AF%B6%E8%97%8F-curry-102067595726839/,https://goo.gl/maps/dgJx65YjPrrLmknx9
微生咖啡 Float Dept.,300新竹市東區民權路111巷23號,新竹市 / 東區,03 515 3788,4.4,698,https://www.facebook.com/Floatdept/?epa=SEARCH_BOX,https://goo.gl/maps/wa3ZMXp1prnWDA3U7
喜番咖哩,300新竹市東區光復路二段101號風雲樓二樓,新竹市 / 東區,0922 870 206,3.9,43,https://www.facebook.com/likecurry/,https://goo.gl/maps/NrT953XBsFWE1Sir7
雙醬咖哩清大光復店,300新竹市東區光復路二段376之4號,新竹市 / 東區,03 516 5528,4.2,28,https://instagram.com/curryrice.guangfu528,https://goo.gl/maps/ieXHkGZumMomfaww9
點咖喱[curry.com],300新竹市東區西大路360-1號,新竹市 / 東區,0933 373 871,5,7,https://www.facebook.com/%E9%BB%9E%E5%92%96%E5%96%B1currycom-102471325650271/,https://goo.gl/maps/J9FBhknNRn7MAu9x8
ArtTree藝樹,300新竹市東區東大路一段37號,新竹市 / 東區,03 562 0905,3.7,342,https://www.facebook.com/arttreecafetea/,https://goo.gl/maps/Yw6n2sL4L76e5HGA6
喜然,300新竹市東區東門市場1063號,新竹市 / 東區,0988 090 209,4.6,870,https://www.facebook.com/%E5%96%9C%E7%84%B6-%E6%B3%A1%E9%A3%AF%E5%92%96%E5%96%B1-575859756194829/,https://g.page/xiranfans?share
帕比絲印度咖哩 - Bhabhis Indian Restaurant,300新竹市東區金山二十三街69號,新竹市 / 東區,03 567 8591,4.3,473,https://www.facebook.com/bhabhis.2369,https://goo.gl/maps/2AoW35nwbvLNaTAk6
旭品關八,300新竹市東區金山街158號,新竹市 / 東區,0908 911 325,4.4,250,https://www.facebook.com/%E6%97%AD%E5%93%81%E9%97%9C%E5%85%AB-102110737966938/,https://goo.gl/maps/6TccKKdf2Cewyu5U9
布蕾咖啡,300新竹市東區長春街64巷2號,新竹市 / 東區,03 577 5006,4.4,827,https://www.facebook.com/BruLeeCafe/,https://goo.gl/maps/EfY7Cis8xCwHMQG39
樂咖LOKA沖繩湯咖哩專門店,300新竹市東區信義街90號是甘蔗媽媽2樓（一樓,新竹市 / 東區,03 522 1010,4.3,558,https://www.facebook.com/lokasoupcurry,https://g.page/lokasoupcurry?share
馬來老爹,300新竹市東區建功一路64-1號,新竹市 / 東區,0958 887 393,4.1,733,https://www.facebook.com/malaysiapapa/,https://goo.gl/maps/cyjTRrj99gjTc48h7
十上食堂,300新竹市東區建新路12號,新竹市 / 東區,03 573 0855,3.9,554,https://www.facebook.com/Ramen.2014/,https://goo.gl/maps/9HpGyAbV4x76TQYx8
香料屋(the Spice Shop),300新竹市東區新光路19號,新竹市 / 東區,03 571 0687,4.1,443,https://www.facebook.com/spiceshophsinchu,https://goo.gl/maps/e97HQ6XyLkqpPvKf6
南洋廚種蓋盤（新竹學府店）,300新竹市東區學府路313號1樓,新竹市 / 東區,03 574 4221,3.8,28,https://bistro-2097.business.site/?utm_source=gmb&utm_medium=referral,https://goo.gl/maps/hbNc3pAFzDcFsGSTA
すき家 SUKIYA 新竹關新店,300新竹市東區關新路75號,新竹市 / 東區,080 003 1131,4.1,535,https://www.sukiya-jp.com.tw/,https://goo.gl/maps/Nuze6QzWZXksvUkw7
Masala India Kitchen (Reddy's Indian Kitchen),300新竹市東區寶山路418號,新竹市 / 東區,03 567 0056,3.9,246,Nah,https://goo.gl/maps/Jr2uV8X2sBje7Qr88
車庫町日式咖哩，丼飯,300新竹市東區寶山路452巷8弄13號,新竹市 / 東區,03 579 5350,4.3,446,https://www.facebook.com/%E8%BB%8A%E5%BA%AB%E7%94%BA%E6%97%A5%E5%BC%8F%E5%92%96%E5%93%A9%E4%B8%BC%E9%A3%AF-400392670359308/,https://goo.gl/maps/CwgQEB6M98BuNcg67
KALI咖哩屋,300新竹市香山區五福路二段822號300,新竹市 / 香山區,03 518 3308,4,35,https://www.facebook.com/Kali-%E5%92%96%E5%96%B1%E5%B1%8B-1521063367992926/,https://goo.gl/maps/GYFi9S32PaR5pHNb6
小熊和食屋 kuma washoku,300新竹市香山區內湖路111號,新竹市 / 香山區,03 518 1711,4.8,47,Nah,https://goo.gl/maps/xDacs26mSinAQ4Zt5
上畝食堂,300新竹市香山區延平路二段266號,新竹市 / 香山區,0903 635 824,3.9,145,https://m.facebook.com/%E4%B8%8A%E7%95%9D%E9%A3%9F%E5%A0%82-415547682164017/,https://goo.gl/maps/i5MyNqbpVgYQKXvd8
無名咖哩 カレーライス,302新竹縣竹北市中和街17號,新竹縣 / 竹北市,03 554 0017,4.9,27,https://linktr.ee/noname_curry,https://goo.gl/maps/kUngcxKWW1ieTyD2A
哭哭咖啡,302新竹縣竹北市文興路二段140號,新竹縣 / 竹北市,Nah,4.3,37,https://www.instagram.com/kukukohi/,https://goo.gl/maps/XU4rKzgr6hEVgTZHA
奧里安達魯咖哩 竹北店,302新竹縣竹北市光明六路1號,新竹縣 / 竹北市,03 551 9222,4.2,242,https://www.facebook.com/orientalcurrytw/?ref=page_internal,https://goo.gl/maps/tMm5N5gDdPZg78686
Musha Musha 熟成咖哩 竹北店,302新竹縣竹北市成功十街112號,新竹縣 / 竹北市,03 667 6863,4.9,46,https://www.facebook.com/Musha-Musha-2333857903609093/?ref=page_internal,https://goo.gl/maps/QB1pgQvamVSCVygJ9
有田咖啡 Youtian Cafe,302新竹縣竹北市東興路二段2巷82號,新竹縣 / 竹北市,0965 258 076,4.6,434,https://www.facebook.com/%E6%9C%89%E7%94%B0%E5%92%96%E5%95%A1-100567754978904/,https://goo.gl/maps/LZ2inedCU9gaCFMs7
咖哩老大-竹北勝利店,302新竹縣竹北市勝利一路87號,新竹縣 / 竹北市,03 667 3760,4.2,300,https://www.facebook.com/Curry.Aniki/,https://goo.gl/maps/P3xtin98n954eS6u9
熊川屋日式定食咖哩專賣,302新竹縣竹北市博愛街649號,新竹縣 / 竹北市,03 552 9946,4,110,Nah,https://goo.gl/maps/esb446MsrqsEyv6u6
樂陽食堂復興店,302新竹縣竹北市復興三路一段116號,新竹縣 / 竹北市,03 668 8338,4.2,156,https://www.facebook.com/%E6%A8%82%E9%99%BD%E9%A3%9F%E5%A0%82-%E5%BE%A9%E8%88%88%E5%BA%97-109101431397034/,https://goo.gl/maps/ZbL7vXqi77SvutCE7
好萌時光咖哩,302新竹縣竹北市復興三路二段168號,新竹縣 / 竹北市,03 620 8149,4.3,531,https://m.facebook.com/currytime409/,https://goo.gl/maps/UuT69BwzUzVVEHVE8
Aspoon Aspoon Cafe阿本 紅蔘咖啡館,302新竹縣竹北市復興三路二段168號302號 1樓,新竹縣 / 竹北市,03 667 3299,4.3,186,https://aspooncafe.business.site/?utm_source=gmb&utm_medium=referral,https://goo.gl/maps/gCAFmEjnDcj54UCR8
二街咖啡 2nd st. cafe,302新竹縣竹北市嘉政二街118號,新竹縣 / 竹北市,03 550 1713,4.3,1053,https://www.facebook.com/2ndStCafeee/,"https://www.google.com/maps/place/%E4%BA%8C%E8%A1%97%E5%92%96%E5%95%A1+2nd+st.+cafe/@24.8062059,121.0256803,17z/data=!3m1!4b1!4m5!3m4!1s0x346836541d38b073:0x6bd930d2224984ae!8m2!3d24.806201!4d121.027869"
魚鮮會社-日式本丸、咖哩專賣店(竹北快取店),302新竹縣竹北市嘉豐南路二段220號,新竹縣 / 竹北市,03 667 3280,4.3,8,Nah,https://goo.gl/maps/dk35qfAWGmejmDQc8
鹿咖哩Curry&black tea,302新竹縣竹北市福興東路二段97號302家樂福超市前,新竹縣 / 竹北市,0905 483 565,4.6,83,https://m.facebook.com/%E9%B9%BF%E5%92%96%E5%93%A9-Curry-Black-tea-196923781240137/,https://goo.gl/maps/c2aAiZe25hgZeKwq5
玩味生活 咖哩x丼飯專賣,303新竹縣湖口鄉民族街100號,新竹縣 / 湖口鄉,03 699 2598,4.7,365,https://www.facebook.com/%E7%8E%A9%E5%91%B3%E7%94%9F%E6%B4%BB-%E5%92%96%E5%93%A9x%E4%B8%BC%E9%A3%AF%E5%B0%88%E8%B3%A3-1882151398510674/,https://goo.gl/maps/9Snxhgosg6DMGFmX8
咖哩衛門（固定每週三公休）,304新竹縣新豐鄉尚仁街10號,新竹縣 / 新豐鄉,03 557 5466,4.6,97,https://instagram.com/curryweimen?igshid=5bjrwqlizm5f,https://g.page/curryweimenhsinchu?share
雙醬咖哩新豐店,304新竹縣新豐鄉泰安街103號,新竹縣 / 新豐鄉,03 559 2378,3.8,53,https://www.nicenine99.com/,https://goo.gl/maps/DekmNfMZUtqd7gm96
暖暖·好食 日式豬排·咖哩·定食,304新竹縣新豐鄉康泰路278號,新竹縣 / 新豐鄉,03 559 7018,4.4,90,https://www.facebook.com/%E6%9A%96%E6%9A%96%E5%A5%BD%E9%A3%9F-%E6%97%A5%E5%BC%8F%E8%B1%AC%E6%8E%92%E5%92%96%E5%93%A9%E5%AE%9A%E9%A3%9F-268684200505044/,https://goo.gl/maps/WaYKVtj11mFhuFzWA
小蚊子灶咖（馬來西亞肉骨茶咖哩叻沙美食料理）,307001新竹縣芎林鄉文山路1111號,新竹縣 / 芎林鄉,03 592 5717,4.6,137,https://m.facebook.com/pages/category/Diner/%E8%9A%8A%E5%AD%90%E3%84%9F%E7%81%B6%E5%92%96%E5%89%B5%E6%84%8F%E7%BE%8E%E9%A3%9F%E6%96%99%E7%90%86-714761568887767/,https://goo.gl/maps/B7Kq1no7V35PKmW17
雙醬咖哩雙溪店,308新竹縣寶山鄉雙園路二段410號1樓,新竹縣 / 寶山鄉,03 529 0139,4.1,18,https://restaurant-111043.business.site/?utm_source=gmb&utm_medium=referral,https://goo.gl/maps/GUrbgUo5zufEFVHE9
