name,address,region,phone,rating,rating_numbers,website,map
蕃茄咖哩 Tomato カレー,970花蓮縣花蓮市仁愛街92號,花蓮縣 / 花蓮市,03 836 0179,4.1,763,https://www.facebook.com/%E8%95%83%E8%8C%84%E5%92%96%E5%93%A9-Tomato-%E3%82%AB%E3%83%AC%E3%83%BC-276274152472184/,https://goo.gl/maps/io8ZrDiVyShws1Gr6
小檳城特色南洋麵食,970花蓮縣花蓮市仁愛街94-1號,花蓮縣 / 花蓮市,03 836 1686,4.4,972,https://www.facebook.com/profile.php?id=100063661703799,https://goo.gl/maps/ZWDweHLZKf2xXyyPA
樂多廚房,970花蓮縣花蓮市民國路99號,花蓮縣 / 花蓮市,03 832 1339,4.4,228,Nah,https://goo.gl/maps/39ZxHfTswQTGZHX27
小小洋房,970花蓮縣花蓮市民德一街32號1樓,花蓮縣 / 花蓮市,03 831 1610,4.5,617,https://www.facebook.com/littlehouse2011/,https://g.page/littlehouse2011?share
水津津泰式香蕉煎餅&泰式茶飲,970花蓮縣花蓮市民權路189-6號,花蓮縣 / 花蓮市,0967 250 406,4.5,8,https://m.facebook.com/%E6%B0%B4%E6%B4%A5%E6%B4%A5%E6%B3%B0%E5%BC%8F%E9%A6%99%E8%95%89%E7%85%8E%E9%A4%85%E6%B3%B0%E5%BC%8F%E8%8C%B6%E9%A3%B2-102889788083040/?tsid=0.024891284213587328&source=result,https://goo.gl/maps/H7M21RuJPhBgNDss5
貓山王新馬料理,970花蓮縣花蓮市民權路98號,花蓮縣 / 花蓮市,03 831 6276,4.3,136,https://www.facebook.com/%E8%B2%93%E5%B1%B1%E7%8E%8B%E6%96%B0%E9%A6%AC%E6%96%99%E7%90%86-1925094457773787,https://goo.gl/maps/XPgjd9AJA5zfwVcVA
花蓮百福咖哩,970花蓮縣花蓮市光復街2-1號,花蓮縣 / 花蓮市,03 835 7987,4.5,95,https://www.facebook.com/247354637197640/posts/301693721763731/?d=n,https://goo.gl/maps/io72Yvibuha6NLT78
瑪丁娜印度小館,970花蓮縣花蓮市和平路482號,花蓮縣 / 花蓮市,03 833 4921,4.4,1135,https://m.facebook.com/MadinaHualien/,https://goo.gl/maps/g31natEvXUAyrSrN6
奇幻地咖啡館,970花蓮縣花蓮市和平路597號2樓,花蓮縣 / 花蓮市,03 832 1883,4.3,402,http://www.facebook.com/WONDERLANDandcafe/?fref=ts,https://goo.gl/maps/LwSzzsPyKFn6VdFG9
大好き丼物專門,970花蓮縣花蓮市忠孝街83號,花蓮縣 / 花蓮市,03 831 4979,4.4,408,https://www.facebook.com/daisuki.don/,https://g.page/daisuki_hun?share
璞石咖啡館,970花蓮縣花蓮市明禮路8號,花蓮縣 / 花蓮市,03 834 5968,4.2,646,https://zh-tw.facebook.com/jadecafe,https://goo.gl/maps/rTxrDLFyTTJXfGc57
素南洋蔬食料理,970花蓮縣花蓮市東興三街152號,花蓮縣 / 花蓮市,0912 496 398,4.9,41,Nah,https://goo.gl/maps/KWaNYLdAM75sSmCx5
木樂日式炸豬排,970花蓮縣花蓮市東興路433-1號,花蓮縣 / 花蓮市,03 853 6398,4.2,775,http://happywood.tw/,https://goo.gl/maps/ReC1NfBtfEmcH6F89
森山舎 morning mountain,970花蓮縣花蓮市林政街10號,花蓮縣 / 花蓮市,03 835 1987,4.3,1434,http://morningmountain.blogspot.tw/,https://g.page/himorningmountain?share
CUME Curry,970花蓮縣花蓮市林政街8巷3弄2號,花蓮縣 / 花蓮市,03 831 0430,4.6,351,https://www.facebook.com/CUME832/,https://g.page/CUME_CURRY?share
咖多喜咖哩,970花蓮縣花蓮市林森路196巷4號,花蓮縣 / 花蓮市,03 833 0777,4.5,1023,https://www.facebook.com/qadoshcurry/,https://goo.gl/maps/PpMN6WJ7PewfdWdh6
菊川和風洋食堂,970花蓮縣花蓮市南京街211號,花蓮縣 / 花蓮市,03 835 0602,4.3,303,https://m.facebook.com/%E8%8F%8A%E5%B7%9D%E5%92%8C%E9%A2%A8%E9%A3%9F%E5%A0%82-224323004432784/,https://goo.gl/maps/d3FKVNk4ytXiBkc78
一所懸命小料理,970花蓮縣花蓮市南京街231號,花蓮縣 / 花蓮市,0977 719 179,4.6,208,https://www.facebook.com/issyokennmei/,https://goo.gl/maps/CSv9yGopL2cP8DVf9
日式鐵道咖哩,970花蓮縣花蓮市建國路一段94號,花蓮縣 / 花蓮市,0955 032 345,4.1,652,https://www.jumpman.tw/599.html,https://goo.gl/maps/24iRLhV3J7SNyAA2A
Relax瑞樂絲早午晚餐-花蓮人氣早午餐|網美早午餐|在地推薦美食|必吃早午餐|早午餐首選|必吃下午茶,970花蓮縣花蓮市國富十街128號,花蓮縣 / 花蓮市,03 835 0596,4.3,115,https://m.facebook.com/pages/category/Breakfast---Brunch-Restaurant/%E7%91%9E%E6%A8%82%E7%B5%B2-Relax-%E6%97%A9%E5%8D%88%E6%99%9A%E9%A4%90-100965161610307/,https://goo.gl/maps/CVUMC8xuasj3G27q8
秀麗 Le Radici,970花蓮縣花蓮市國聯一路125號,花蓮縣 / 花蓮市,0989 586 296,4.8,127,https://www.facebook.com/hsiuli.leradici/,https://goo.gl/maps/Up6d8Lmc916LADnv8
懶洋洋Lazy house,970花蓮縣花蓮市莊敬路319號,花蓮縣 / 花蓮市,03 857 2850,4.7,627,https://www.facebook.com/pg/%E6%87%B6%E6%B4%8B%E6%B4%8B-Lazy-House-116004325731426/about/?ref=page_internal,https://goo.gl/maps/ofvrBi1SnH2pe1dP8
歐圖 花蓮莊敬店,970花蓮縣花蓮市莊敬路322號,花蓮縣 / 花蓮市,03 856 9772,4.5,218,https://www.facebook.com/O2Brunch.4u/,https://goo.gl/maps/btEJeyUdhDReKCvJ8
GULAI廚房,970花蓮縣花蓮市莊敬路92號,花蓮縣 / 花蓮市,0989 707 426,4.7,73,https://www.facebook.com/Gulai%E5%BB%9A%E6%88%BF%E4%B9%8B%E5%92%96%E5%93%A9%E5%A5%87%E5%B9%BB%E6%97%85%E7%A8%8B-620879898102150/,https://goo.gl/maps/ptdS9uv4pATyfVud9
芝麻開門 日式定食屋,970花蓮縣花蓮市博愛街138號,花蓮縣 / 花蓮市,03 834 6659,4.2,1212,https://facebook.com/pages/category/Restaurant/%E8%8A%9D%E9%BA%BB%E9%96%8B%E9%96%80-OPEN-SESAME-188481831233190/?locale2=zh_TW,https://goo.gl/maps/AwQALhZBba5x7vxX7
增咖哩,970花蓮縣花蓮市博愛街223-1號,花蓮縣 / 花蓮市,03 831 2822,4.2,5,https://www.facebook.com/%E5%A2%9E%E5%92%96%E5%93%A9-103872871849033/,https://goo.gl/maps/CA428NfDawJagvbi6
咖哩廚房curry kitchen,970花蓮縣花蓮市博愛街242號,花蓮縣 / 花蓮市,03 835 8285,4.7,35,https://www.facebook.com/%E5%92%96%E5%93%A9%E5%BB%9A%E6%88%BFcurry-kitchen-101807925387178/,https://goo.gl/maps/cdyic62FSE86m8Ck8
歐姆雷先生,970花蓮縣花蓮市博愛街287號,花蓮縣 / 花蓮市,0911 125 501,4.3,32,https://www.facebook.com/%E6%AD%90%E5%A7%86%E9%9B%B7%E5%85%88%E7%94%9F-Mr-Omelete-105596211153693/,https://goo.gl/maps/WXrqGrZy9tSrefkN8
荒井家日式豬排,970花蓮縣花蓮市富安路18號,花蓮縣 / 花蓮市,03 846 0606,4.1,609,https://zh-tw.facebook.com/araiya075/,https://goo.gl/maps/sf6mbt8yMSdGnKbe7
餵咖哩 WAIT CURRY,970花蓮縣花蓮市富強路7號,花蓮縣 / 花蓮市,03 856 5957,5,2,https://m.facebook.com/%E9%A4%B5%E5%92%96%E5%93%A9-Wait-curry-110024521586642/,https://goo.gl/maps/8N6VBP1z9DEQVRyd6
暹邏泰食,970花蓮縣花蓮市復興街69號,花蓮縣 / 花蓮市,03 833 8600,4,999,https://www.facebook.com/DineAtSiam/,https://goo.gl/maps/VkLCZmvbpb1M1kok6
倉麵屋,970花蓮縣花蓮市進豐街57巷7弄44號,花蓮縣 / 花蓮市,03 831 6545,4.1,241,https://rekuralamian.weebly.com/,https://g.page/kuralamian?share
太子豚骨ラーメン,970花蓮縣花蓮市新港街23號,花蓮縣 / 花蓮市,0931 745 635,4.2,253,https://www.facebook.com/pages/%E5%A4%AA%E5%AD%90%E8%B1%9A%E9%AA%A8%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3/422201861225377?ref=bookmarks,https://g.page/taitz1010?share
主優日式料理,970花蓮縣花蓮市德安二街112號,花蓮縣 / 花蓮市,03 836 1215,4.8,41,https://www.facebook.com/%E4%B8%BB%E5%84%AA%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86-1867360663488784/,https://goo.gl/maps/JEd9Pv1Hzfm2Boai9
灰熊呵價 家廚,971花蓮縣新城鄉仁義街109號,花蓮縣 / 新城鄉,03 826 5008,5,1,https://calvinhou1975.github.io/hiu_xiong_h5_menu/,https://goo.gl/maps/abGDpviaZ7YRCF8A8
七飽飽馬來西亞料理,973花蓮縣吉安鄉南華二街231號,花蓮縣 / 吉安鄉,0982 456 971,4.6,231,https://www.facebook.com/luckysevenmfood/,https://goo.gl/maps/1parcv4DYkMYXdiP7
愛家南洋咖哩,973花蓮縣吉安鄉建國路一段12-1號,花蓮縣 / 吉安鄉,03 856 9636,4.4,157,Nah,https://goo.gl/maps/CGk5UxcaTuH9X4Ux6
雙醬咖哩 花蓮建國店,973花蓮縣吉安鄉建國路一段48號,花蓮縣 / 吉安鄉,03 856 8666,4.5,46,https://m.facebook.com/kaichan611121/,https://goo.gl/maps/zWMkJjKb2ocVj9HF9
雙醬咖哩 東華大學店,974花蓮縣壽豐鄉中正路106號1樓,花蓮縣 / 壽豐鄉,03 866 2066,4.7,109,https://www.facebook.com/%E9%9B%99%E9%86%AC%E5%92%96%E5%96%B1-%E6%9D%B1%E8%8F%AF%E5%A4%A7%E5%AD%B8%E5%BA%97-101054368811276/,https://goo.gl/maps/f4QFkTEWKXWDG7K39
賀田屋,974花蓮縣壽豐鄉中正路125號,花蓮縣 / 壽豐鄉,03 866 2095,3.8,322,https://www.facebook.com/profile.php?id=100067839293124,https://goo.gl/maps/BEEJxoKzrLp4eTQn9
Sun煦光餐飲,974花蓮縣壽豐鄉中正路148號之C,花蓮縣 / 壽豐鄉,Nah,3.6,35,https://shop.ichefpos.com/store/PUABGvZs/ordering,https://goo.gl/maps/QrQ2qnhrqj7ManWd9
小和山谷,974花蓮縣壽豐鄉壽文路43號,花蓮縣 / 壽豐鄉,03 865 5172,4.1,1625,https://www.facebook.com/PeacefulValley43/,https://goo.gl/maps/zEESwMxpEjByCc9d8
