name,address,region,phone,rating,rating_numbers,website,map
國境之南CAFÉ,701台南市東區大學路18巷16之3號,台南市 / 東區,06 275 0384,4.2,108,https://www.facebook.com/%E5%9C%8B%E5%A2%83%E4%B9%8B%E5%8D%97%E5%92%96%E5%95%A1%E9%A4%A8-South-of-the-border-cafe-130395073693005/,https://goo.gl/maps/2pQ37TWfNpPwkhvN9
CoCo壹番屋 台南南紡店,701台南市東區中華東路一段366號,台南市 / 東區,06 200 6598,3.9,572,http://www.ichibanya.com.tw/,https://goo.gl/maps/NSGHtmER7edDFXjz6
浜家咖哩屋,701台南市東區東安路48巷29號,台南市 / 東區,06 200 8556,4.1,366,https://www.facebook.com/%E6%B5%9C%E5%AE%B6%E5%92%96%E5%93%A9%E5%B1%8B-%E6%9D%B1%E5%AE%89%E5%BA%97-536217979893749/,https://goo.gl/maps/HCuD4VVFgyGaUDyL9
城東合作社咖啡 East Town Co. Cafe,701台南市東區東門路一段211巷13號,台南市 / 東區,06 208 6033,4.7,436,https://www.facebook.com/esattownco/,https://goo.gl/maps/pSZeM7avTZwjF8jk6
小東門咖哩-台南東門店,701台南市東區東門路一段303號,台南市 / 東區,06 236 9798,3.8,675,https://www.facebook.com/dongmencurry.dongmenstore/,https://goo.gl/maps/UVYH4X8Xeg9Q9kAW6
小東門咖哩-台南東興店,701台南市東區東興路149號,台南市 / 東區,06 208 6419,4.2,682,https://www.facebook.com/dongmencurry.dongxingstore,https://goo.gl/maps/7zWRS7rHntveRBkD6
品作咖哩,701台南市東區林森路二段16號,台南市 / 東區,06 208 9929,4.4,64,https://www.facebook.com/tastecurry/,https://g.page/TasteCurry?share
樂品屋,701台南市東區育樂街166-4號,台南市 / 東區,06 236 9839,4.1,367,https://www.facebook.com/pg/%E6%A8%82%E5%93%81%E5%B1%8B-513101125389726/about/?ref=page_internal,https://goo.gl/maps/9eBmd3ctUsjYkVTT6
柴與咖哩,701台南市東區育樂街47號,台南市 / 東區,0902 262 758,4.6,11,Nah,https://goo.gl/maps/TPpnjqwua9GGKyJD9
元氣咖哩,701台南市東區前鋒路210號,台南市 / 東區,06 208 3573,3.5,11,Nah,https://goo.gl/maps/KWz6Co7Y47VhUDV3A
咖哩太郎 日式咖哩專賣店-國賓店,701台南市東區莊敬路136巷23號,台南市 / 東區,06 208 8319,3.9,517,https://m.facebook.com/%E5%92%96%E5%93%A9%E5%A4%AA%E9%83%8E-%E6%97%A5%E5%BC%8F%E5%92%96%E5%93%A9%E5%B0%88%E8%B3%A3%E5%BA%97-%E5%9C%8B%E8%B3%93%E5%BA%97-390284571175517/,https://goo.gl/maps/Mk6D4QJS29QKXvoe9
粼粼,701台南市東區裕豐街35號,台南市 / 東區,06 208 5796,4.4,75,https://www.facebook.com/ringring.tainan,https://goo.gl/maps/m8JuLYHBQBBrGVjEA
恩珈創意料理,701台南市東區懷恩街2號1樓,台南市 / 東區,0931 800 739,4.9,272,https://www.facebook.com/102900935493534/posts/129749329475361/,https://goo.gl/maps/k4Dx75UJUKqaZwZ88
咖哩大叔,702台南市南區大林路101號,台南市 / 南區,0966 881 481,4.4,141,https://www.facebook.com/UNCLRCURRY/,https://goo.gl/maps/nEHhgPjqwtTBrreY6
鏡界咖哩私廚,702台南市南區水交社路8號,台南市 / 南區,06 292 0886,4.8,710,https://www.facebook.com/MIRRORLDCURRY,https://g.page/mirrorld?share
老饕の咖哩專賣店（總店）,702台南市南區金華路二段15巷2號,台南市 / 南區,06 261 0208,4.1,102,https://www.facebook.com/greatcury/,https://goo.gl/maps/sYxT8rybZgQV9xYz6
ML咖哩屋,702台南市南區灣裡路295號,台南市 / 南區,06 262 1171,0,0,https://www.facebook.com/ML%E5%92%96%E5%93%A9%E5%B1%8B-103040115510778/,https://goo.gl/maps/o2vyRWbiuHPZDSqk7
麥雅印度咖喱 Maiya Indian Curry Halal,704023台南市北區東豐路167號,台南市 / 北區,0981 084 541,4.7,63,https://www.facebook.com/maiyaindiancurry,https://goo.gl/maps/woctKqdwNKkrpFRa9
老饕の咖哩專賣店 文賢店,70454台南市北區文賢路496號,台南市 / 北區,06 258 8038,4.2,24,https://www.facebook.com/%E8%80%81%E9%A5%95%E3%81%AE%E5%92%96%E5%93%A9%E5%B0%88%E8%B3%A3%E5%BA%97-%E6%96%87%E8%B3%A2%E5%BA%97-102295398896175,https://goo.gl/maps/ULBWCjTGJU8sHq1z9
老夫子咖哩屋,704台南市北區小東路291-2號,台南市 / 北區,06 208 0451,4.4,177,https://www.facebook.com/oldmastercurry,https://g.page/oldmastercurry?share
芙蓉熟成咖喱所,704台南市北區公園北路106號,台南市 / 北區,06 251 1691,4.2,62,https://www.facebook.com/%E8%8A%99%E8%93%89%E7%86%9F%E6%88%90%E5%92%96%E5%96%B1%E6%89%80-107830374721440,https://goo.gl/maps/LvuzsEgGjrJuFrUt6
小德森和洋廚坊,704台南市北區公園南路260-8號,台南市 / 北區,0926 108 218,4.2,241,https://www.facebook.com/%E5%B0%8F%E5%BE%B7%E6%A3%AE%E5%92%8C%E6%B4%8B%E5%BB%9A%E5%9D%8A-660002330861337/,https://goo.gl/maps/g4V4HhgXxSYok5Bo8
小東門咖哩-台南海安店,704台南市北區海安路三段916號,台南市 / 北區,06 252 7806,4.1,237,https://www.facebook.com/dongmencurry.haiandianstore/,https://goo.gl/maps/pAvtvfVtygs1HNpg9
巧咖哩日式咖哩專賣店,708台南市安平區府前路二段572號,台南市 / 安平區,06 298 4383,4.2,286,https://www.facebook.com/chiao.curry/,https://goo.gl/maps/Ug6FqekRCDF52yAA9
靚咖哩,708台南市安平區建平路203號,台南市 / 安平區,06 293 3357,4.2,620,https://www.facebook.com/skii137955,https://goo.gl/maps/aZicd2ofb8KAt9zy8
家的日式咖哩蓋飯屋,708台南市安平區慶平路408號,台南市 / 安平區,06 298 6220,4.5,33,Nah,https://goo.gl/maps/xYxUpczoDhFonsGH9
来来家 日本関西カレー 台灣公式,709台南市安南區709長和路二段47號,台南市 / 安南區,06 355 7968,4.2,231,https://www.facebook.com/COME008/,https://goo.gl/maps/drw7et6rmBWzWHWw6
十六咖哩,71011台南市永康區復興路413號,台南市 / 永康區,06 313 1387,4.6,134,https://www.facebook.com/pages/category/Restaurant/%E5%8D%81%E5%85%AD%E5%92%96%E5%93%A9-105114447844258/,https://goo.gl/maps/NqRrq1ptLhNcNFh27
壹食堂 日式咖哩,71089台南市永康區文化路335號,台南市 / 永康區,06 231 3755,4.4,69,https://www.facebook.com/%E5%A3%B9%E9%A3%9F%E5%A0%82-%E6%97%A5%E5%BC%8F%E5%92%96%E5%93%A9-2246566248954580/,https://goo.gl/maps/HUKfEoTDh1F9WHtcA
花福日式咖哩,710台南市永康區中山東路370號,台南市 / 永康區,0916 733 558,4.3,93,https://japanese-curry-restaurant-691.business.site/?utm_source=gmb&utm_medium=referral,https://goo.gl/maps/xH5KjKFBiURktc1N9
有吉可樂 - 魚尾巴胖卡,710台南市永康區中山南路134號,台南市 / 永康區,06 302 0768,4.2,713,https://www.facebook.com/youjikeleyuweiba/,https://g.page/youjikeleyuweiba?share
老饕の咖哩專賣店 永康店,710台南市永康區中山南路587號,台南市 / 永康區,0972 414 806,4.3,57,https://www.facebook.com/%E8%80%81%E9%A5%95%E3%81%AE%E5%92%96%E5%93%A9%E5%B0%88%E8%B3%A3%E5%BA%97-%E6%B0%B8%E5%BA%B7%E5%BA%97-108994984677678/,https://goo.gl/maps/Q4a2Kv44bAU8438K8
雙醬咖哩台南中正店（南應大）,710台南市永康區中正路814號,台南市 / 永康區,06 243 5589,3.8,120,https://www.facebook.com/%E9%9B%99%E9%86%AC%E5%92%96%E5%93%A9%E4%B8%AD%E6%AD%A3%E5%BA%97%E5%8D%97%E6%87%89%E5%A4%A7-110359180613928/,https://goo.gl/maps/pY4CEnpjUkFFPfre9
咖哩烏龍,710台南市永康區中華路966號,台南市 / 永康區,06 253 6319,4.6,50,Nah,https://goo.gl/maps/xveuhx3n4wGA6bnM7
十號咖哩家,710台南市永康區南台街3巷10號,台南市 / 永康區,0958 222 775,4.2,47,https://www.facebook.com/%E5%8D%81%E5%8F%B7%E5%92%96%E5%93%A9%E5%AE%B6-1653367271393177/,https://goo.gl/maps/hMkaK4jKXZutrsm6A
濃咖哩Bar,720台南市官田區新生街6號,台南市 / 官田區,0982 992 322,4.7,90,https://www.facebook.com/%E6%BF%83-%E5%92%96%E5%93%A9Bar-107831244186200,https://goo.gl/maps/vw2FiUL96rCJKuf69
輕·日食curry,722台南市佳里區新生路282號,台南市 / 佳里區,06 721 3123,4.4,52,https://www.facebook.com/%E8%BC%95%E6%97%A5%E9%A3%9F-curry-106828954300356/,https://goo.gl/maps/gN3XZ2vUtoyatAXKA
吉那咖喱飯,726台南市學甲區中山路92號,台南市 / 學甲區,06 783 9966,4.3,3,https://www.facebook.com/%E5%90%89%E9%82%A3%E9%A3%9F%E5%A0%82-1781491171867928/,https://goo.gl/maps/3BWJi1j7hoZwfiMi6
Nice Nine 雙醬咖哩（新營店）,73045台南市新營區仁愛街107號,台南市 / 新營區,06 633 0567,4.2,82,https://www.facebook.com/Nice-Nine-%E9%9B%99%E9%86%AC%E5%92%96%E5%93%A9%E6%96%B0%E7%87%9F%E5%BA%97-2222471528069027/?epa=SEARCH_BOX,https://goo.gl/maps/jNAzQDmoRQaKPEPz7
鄉寓《咖哩飯·丼飯·烏龍麵》,730台南市新營區中山路100號,台南市 / 新營區,0977 403 603,5,1,http://www.instagram.com/xiangyu_2022,https://goo.gl/maps/iZw7xxPpa4i9KVag7
小食了了。,730台南市新營區仁愛街113號,台南市 / 新營區,06 205 5665,4.7,91,https://m.facebook.com/pages/category/Diner/%E5%B0%8F%E9%A3%9F%E4%BA%86%E4%BA%86-104314820983431/,https://goo.gl/maps/Uo6b3MsPsfZwjfCTA
旺旺（鍋燒）（咖哩）,730台南市新營區民權路96-21號,台南市 / 新營區,0906 467 123,3,2,Nah,https://goo.gl/maps/QiwQ7c4SdD3jsPak9
粒粒的手作咖哩飯,736台南市柳營區中山西路一段249號,台南市 / 柳營區,0986 330 818,0,0,https://www.facebook.com/%E7%B2%92%E7%B2%92%E7%9A%84%E6%89%8B%E4%BD%9C%E5%92%96%E5%93%A9%E9%A3%AF-323145675247883/,https://goo.gl/maps/oYM5om38xaBMGUxZ7
初曙早午食店,737台南市鹽水區康樂路133號,台南市 / 鹽水區,Nah,4.7,24,https://www.facebook.com/%E5%88%9D%E6%9B%99Eat_ampm-108222601737854,https://goo.gl/maps/jNwhfwRHaPto5iYM8
極品咖哩讚岐烏龍麵,744台南市新市區華興街72巷5號1樓,台南市 / 新市區,0987 192 288,4.6,41,Nah,https://goo.gl/maps/GEeRjRH5P7LWxVbg9
雙醬咖哩 - 新市店,744台南市新市區銘傳街103號巷1號,台南市 / 新市區,06 589 7663,4.5,36,https://www.facebook.com/%E9%9B%99%E9%86%AC%E5%92%96%E5%93%A9-%E6%96%B0%E5%B8%82%E5%BA%97-358710814607914,https://goo.gl/maps/nr6enLki9Sh7ntpSA
